Combustion Inc. Probe Data,,,,,,,,,,,,,,,,,,,,,,
App: iOS Prod app 3.0.0,,,,,,,,,,,,,,,,,,,,,,
CSV version: 4,,,,,,,,,,,,,,,,,,,,,,
Probe S/N: 1000BA3C,,,,,,,,,,,,,,,,,,,,,,
Probe FW version: v2.2.3,,,,,,,,,,,,,,,,,,,,,,
Probe HW revision: v1.1-A1,,,,,,,,,,,,,,,,,,,,,,
Framework: iOS,,,,,,,,,,,,,,,,,,,,,,
Sample Period: 5000,,,,,,,,,,,,,,,,,,,,,,
Created: 2025-10-17 10:35:14,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
1270,1362345282,254,94.95,91.5,89.35,87.85,86.15,86.9,89.2,92.8,86.15,86.9,92.8,85.5,0,T5,T6,T8,Cooking,None,None,131071
1275,1362345282,255,95.1,91.75,89.75,88.35,86.65,87.25,89.4,92.95,86.65,87.25,92.95,86,0,T5,T6,T8,Cooking,None,None,131071
1280,1362345282,256,95.2,92,90.1,88.8,87.2,87.8,89.75,93.1,87.2,87.8,93.1,86.6,0,T5,T6,T8,Cooking,None,None,131071
1285,1362345282,257,95.3,92.25,90.4,89.2,87.7,88.2,90.05,93.3,87.7,88.2,93.3,87.1,0,T5,T6,T8,Cooking,None,None,131071
1290,1362345282,258,95.4,92.45,90.75,89.6,88.2,88.65,90.4,93.45,88.2,88.65,93.45,87.6,0,T5,T6,T8,Cooking,None,None,131071
1295,1362345282,259,95.55,92.7,91.1,90.05,88.65,89.15,90.75,93.7,88.65,89.15,93.7,88.1,0,T5,T6,T8,Cooking,None,None,131071
1300,1362345282,260,95.65,92.9,91.4,90.4,89.1,89.6,91.1,93.85,89.1,89.6,93.85,88.6,0,T5,T6,T8,Cooking,None,None,131071
1305,1362345282,261,95.75,93.15,91.7,90.75,89.55,89.9,91.35,94,89.55,89.9,94,89.1,0,T5,T6,T8,Cooking,None,None,131071
1310,1362345282,262,95.85,93.35,92,91.1,89.9,90.35,91.65,94.1,89.9,90.35,94.1,89.5,0,T5,T6,T8,Cooking,None,None,131071
1315,1362345282,263,96,93.55,92.3,91.45,90.45,90.85,92.1,94.55,90.45,90.85,94.55,90,0,T5,T6,T8,Cooking,None,None,131071
1320,1362345282,264,96.1,93.75,92.55,91.75,90.65,91,92.1,94.5,90.65,91,94.5,90.3,0,T5,T6,T8,Cooking,None,None,131071
1325,1362345282,265,96.2,93.95,92.75,92.05,91.15,91.5,92.6,94.85,91.15,91.5,94.85,90.7,0,T5,T6,T8,Cooking,None,None,131071
1330,1362345282,266,96.3,94.15,93,92.35,91.35,91.65,92.75,94.9,91.35,91.65,94.9,91,0,T5,T6,T8,Cooking,None,None,131071
1335,1362345282,267,96.4,94.35,93.25,92.6,91.8,92.15,93.05,95.2,91.8,92.15,95.2,91.4,0,T5,T6,T8,Cooking,None,None,131071
1340,1362345282,268,96.5,94.5,93.45,92.85,91.95,92.15,93.15,95.15,91.95,92.15,95.15,91.6,0,T5,T6,T8,Cooking,None,None,131071
1345,1362345282,269,96.6,94.7,93.7,93.1,92.35,92.65,93.6,95.55,92.35,92.65,95.55,92,0,T5,T6,T8,Cooking,None,None,131071
1350,1362345282,270,96.7,94.85,93.9,93.35,92.45,92.75,93.6,95.5,92.45,92.75,95.5,92.2,0,T5,T6,T8,Cooking,None,None,131071
1355,1362345282,271,96.8,95,94.1,93.55,92.9,93.15,93.9,95.75,92.9,93.15,95.75,92.5,0,T5,T6,T8,Cooking,None,None,131071
1360,1362345282,272,96.9,95.15,94.25,93.75,92.9,93.1,93.95,95.7,92.9,93.1,95.7,92.7,0,T5,T6,T8,Cooking,None,None,131071
1365,1362345282,273,97,95.35,94.45,93.95,93.15,93.4,94.15,95.85,93.15,93.4,95.85,92.9,0,T5,T6,T8,Cooking,None,None,131071
1370,1362345282,274,97.1,95.45,94.65,94.15,93.55,93.75,94.55,96.15,93.55,93.75,96.15,93.2,0,T5,T6,T8,Cooking,None,None,131071
1375,1362345282,275,97.15,95.6,94.8,94.3,93.75,93.95,94.65,96.3,93.75,93.95,96.3,93.5,0,T5,T6,T8,Cooking,None,None,131071
1380,1362345282,276,97.25,95.7,94.95,94.5,93.85,94,94.7,96.25,93.85,94,96.25,93.6,0,T5,T6,T8,Cooking,None,None,131071
1385,1362345282,277,97.3,95.85,95.1,94.65,94.1,94.35,94.95,96.5,94.1,94.35,96.5,93.8,0,T5,T6,T8,Cooking,None,None,131071
1390,1362345282,278,97.35,95.95,95.25,94.8,94.15,94.3,94.95,96.4,94.15,94.3,96.4,94,0,T5,T6,T8,Cooking,None,None,131071
1395,1362345282,279,97.45,96.05,95.4,94.95,94.3,94.55,95.1,96.55,94.3,94.55,96.55,94.1,0,T5,T6,T8,Cooking,None,None,131071
1400,1362345282,280,97.5,96.2,95.5,95.1,94.45,94.65,95.2,96.6,94.45,94.65,96.6,94.3,0,T5,T6,T8,Cooking,None,None,131071
1405,1362345282,281,97.6,96.25,95.6,95.25,94.6,94.8,95.35,96.8,94.6,94.8,96.8,94.4,0,T5,T6,T8,Cooking,None,None,131071
1410,1362345282,282,97.65,96.35,95.75,95.35,94.85,95.1,95.65,97,97.65,95.1,97,96,0,T1,T6,T8,Cooking,None,None,131071
1415,1362345282,283,97.7,96.5,95.85,95.5,95,95.2,95.8,97.1,97.7,95.2,97.1,96.9,0,T1,T6,T8,Cooking,None,None,131071
1420,1362345282,284,97.8,96.55,95.95,95.6,95,95.15,95.7,97,97.8,95.15,97,97.3,0,T1,T6,T8,Cooking,None,None,131071
1425,1362345282,285,97.85,96.65,96.05,95.7,95.25,95.45,95.95,97.2,97.85,95.45,97.2,97.6,0,T1,T6,T8,Cooking,None,None,131071
1430,1362345282,286,97.9,96.75,96.15,95.8,95.4,95.55,96.15,97.35,97.9,95.55,97.35,97.7,0,T1,T6,T8,Cooking,None,None,131071
1435,1362345282,287,97.95,96.8,96.25,95.9,95.3,95.45,96,97.2,97.95,95.45,97.2,97.8,0,T1,T6,T8,Cooking,None,None,131071
1440,1362345282,288,98,96.85,96.35,96,95.65,95.8,96.35,97.5,98,95.8,97.5,97.9,0,T1,T6,T8,Cooking,None,None,131071
1445,1362345282,289,98.05,96.95,96.4,96.1,95.55,95.7,96.15,97.4,98.05,95.7,97.4,98,0,T1,T6,T8,Cooking,None,None,131071
1450,1362345282,290,98.05,97.05,96.5,96.2,95.65,95.8,96.25,97.45,98.05,95.8,97.45,98,0,T1,T6,T8,Cooking,None,None,131071
1455,1362345282,291,98.1,97.1,96.55,96.3,95.75,95.9,96.35,97.5,98.1,95.9,97.5,98,0,T1,T6,T8,Cooking,None,None,131071
1460,1362345282,292,98.15,97.15,96.6,96.35,96,96.2,96.65,97.8,98.15,96.2,97.8,98.1,0,T1,T6,T8,Cooking,None,None,131071
1465,1362345282,293,98.2,97.2,96.7,96.4,95.85,96,96.45,97.55,98.2,96,97.55,98.1,0,T1,T6,T8,Cooking,None,None,131071
1470,1362345282,294,98.25,97.25,96.75,96.5,96.1,96.3,96.8,97.85,98.25,96.3,97.85,98.2,0,T1,T6,T8,Cooking,None,None,131071
1475,1362345282,295,98.3,97.35,96.85,96.55,96,96.15,96.65,97.75,98.3,96.15,97.75,98.2,0,T1,T6,T8,Cooking,None,None,131071
1480,1362345282,296,98.3,97.4,96.9,96.65,96.3,96.5,96.85,97.9,98.3,96.5,97.9,98.3,0,T1,T6,T8,Cooking,None,None,131071
1485,1362345282,297,98.35,97.45,97,96.7,96.35,96.55,97,98.05,98.35,96.55,98.05,98.3,0,T1,T6,T8,Cooking,None,None,131071
1490,1362345282,298,98.35,97.45,97,96.75,96.15,96.35,96.8,97.9,98.35,96.35,97.9,98.3,0,T1,T6,T8,Cooking,None,None,131071
1495,1362345282,299,98.4,97.5,97.05,96.8,96.45,96.65,97,98.1,98.4,96.65,98.1,98.3,0,T1,T6,T8,Cooking,None,None,131071
1500,1362345282,300,98.45,97.55,97.1,96.85,96.35,96.5,96.9,97.9,98.45,96.5,97.9,98.4,0,T1,T6,T8,Cooking,None,None,131071
1505,1362345282,301,98.45,97.6,97.15,96.9,96.3,96.65,96.95,97.95,98.45,96.65,97.95,98.4,0,T1,T6,T8,Cooking,None,None,131071
1510,1362345282,302,98.5,97.65,97.2,96.95,96.45,96.6,97.05,98.05,98.5,96.6,98.05,98.4,0,T1,T6,T8,Cooking,None,None,131071
1515,1362345282,303,98.5,97.7,97.25,97,96.5,96.75,97.1,98.1,98.5,96.75,98.1,98.4,0,T1,T6,T8,Cooking,None,None,131071
1520,1362345282,304,98.5,97.7,97.3,97.1,96.7,96.9,97.3,98.25,98.5,96.9,98.25,98.5,0,T1,T6,T8,Cooking,None,None,131071
1525,1362345282,305,98.5,97.75,97.35,97.1,96.55,96.85,97.1,98.1,98.5,96.85,98.1,98.5,0,T1,T6,T8,Cooking,None,None,131071
1530,1362345282,306,98.55,97.75,97.35,97.15,96.6,96.85,97.15,98.15,98.55,96.85,98.15,98.5,0,T1,T6,T8,Cooking,None,None,131071
1535,1362345282,307,98.55,97.8,97.4,97.2,96.7,96.9,97.25,98.2,98.55,96.9,98.2,98.5,0,T1,T6,T8,Cooking,None,None,131071
1540,1362345282,308,98.55,97.85,97.45,97.25,96.95,97.1,97.5,98.4,98.55,97.1,98.4,98.5,0,T1,T6,T8,Cooking,None,None,131071
1545,1362345282,309,98.6,97.85,97.5,97.25,96.75,96.95,97.35,98.2,98.6,96.95,98.2,98.5,0,T1,T6,T8,Cooking,None,None,131071
1550,1362345282,310,98.6,97.9,97.5,97.3,96.8,97,97.35,98.2,98.6,97,98.2,98.6,0,T1,T6,T8,Cooking,None,None,131071
1555,1362345282,311,98.6,97.95,97.55,97.35,96.85,97,97.4,98.2,98.6,97,98.2,98.6,0,T1,T6,T8,Cooking,None,None,131071
1560,1362345282,312,98.6,97.95,97.55,97.35,96.85,97.05,97.45,98.25,98.6,97.05,98.25,98.6,0,T1,T6,T8,Cooking,None,None,131071
1565,1362345282,313,98.65,98,97.6,97.4,96.9,97.1,97.5,98.3,98.65,97.1,98.3,98.6,0,T1,T6,T8,Cooking,None,None,131071
1570,1362345282,314,98.65,98,97.6,97.45,97.15,97.35,97.6,98.5,98.65,97.35,98.5,98.6,0,T1,T6,T8,Cooking,None,None,131071
1575,1362345282,315,98.65,98.05,97.65,97.5,97.15,97.35,97.65,98.5,98.65,97.35,98.5,98.6,0,T1,T6,T8,Cooking,None,None,131071
1580,1362345282,316,98.65,98.05,97.7,97.5,97.15,97.4,97.65,98.6,98.65,97.4,98.6,98.6,0,T1,T6,T8,Cooking,None,None,131071
1585,1362345282,317,98.65,98.05,97.7,97.5,97.1,97.2,97.55,98.35,98.65,97.2,98.35,98.6,0,T1,T6,T8,Cooking,None,None,131071
1590,1362345282,318,98.65,98.1,97.75,97.55,97.1,97.25,97.55,98.3,98.65,97.25,98.3,98.6,0,T1,T6,T8,Cooking,None,None,131071
1595,1362345282,319,98.65,98.1,97.8,97.6,97.3,97.45,97.8,98.55,98.65,97.45,98.55,98.6,0,T1,T6,T8,Cooking,None,None,131071
1600,1362345282,320,98.65,98.15,97.8,97.6,97.1,97.25,97.6,98.3,98.65,97.25,98.3,98.6,0,T1,T6,T8,Cooking,None,None,131071
1605,1362345282,321,98.65,98.15,97.8,97.65,97.1,97.3,97.6,98.35,98.65,97.3,98.35,98.6,0,T1,T6,T8,Cooking,None,None,131071
1610,1362345282,322,98.65,98.15,97.85,97.65,97.3,97.5,97.8,98.6,98.65,97.5,98.6,98.6,0,T1,T6,T8,Cooking,None,None,131071
1615,1362345282,323,98.65,98.2,97.85,97.7,97.35,97.55,97.8,98.6,98.65,97.55,98.6,98.6,0,T1,T6,T8,Cooking,None,None,131071
1620,1362345282,324,98.65,98.2,97.9,97.7,97.35,97.55,97.8,98.55,98.65,97.55,98.55,98.6,0,T1,T6,T8,Cooking,None,None,131071
1625,1362345282,325,98.65,98.2,97.9,97.75,97.5,97.6,97.9,98.6,98.65,97.6,98.6,98.6,0,T1,T6,T8,Cooking,None,None,131071
1630,1362345282,326,98.65,98.25,97.9,97.75,97.25,97.45,97.7,98.3,98.65,97.45,98.3,98.6,0,T1,T6,T8,Cooking,None,None,131071
1635,1362345282,327,98.65,98.25,97.95,97.8,97.3,97.45,97.8,98.3,98.65,97.45,98.3,98.6,0,T1,T6,T8,Cooking,None,None,131071
1640,1362345282,328,98.6,98.25,97.95,97.8,97.3,97.45,97.7,98.25,98.6,97.45,98.25,98.6,0,T1,T6,T8,Cooking,None,None,131071
1645,1362345282,329,98.6,98.25,97.95,97.8,97.5,97.65,97.9,98.45,98.6,97.65,98.45,98.6,0,T1,T6,T8,Cooking,None,None,131071
1650,1362345282,330,98.6,98.3,98,97.85,97.35,97.55,97.75,98.15,98.6,97.55,98.15,98.6,0,T1,T6,T8,Cooking,None,None,131071
1655,1362345282,331,98.55,98.3,98,97.85,97.4,97.5,97.65,98.15,98.55,97.5,98.15,98.6,0,T1,T6,T8,Cooking,None,None,131071
1660,1362345282,332,98.5,98.3,98,97.85,97.55,97.7,97.9,98.3,98.5,97.7,98.3,98.5,0,T1,T6,T8,Cooking,None,None,131071
1665,1362345282,333,98.5,98.3,98.05,97.85,97.55,97.65,97.8,98.2,98.5,97.65,98.2,98.5,0,T1,T6,T8,Cooking,None,None,131071
1670,1362345282,334,98.45,98.3,98,97.9,97.6,97.7,97.8,98.2,98.45,97.7,98.2,98.5,0,T1,T6,T8,Cooking,None,None,131071
1675,1362345282,335,98.45,98.3,98.05,97.9,97.6,97.65,97.75,98.05,98.45,97.65,98.05,98.4,0,T1,T6,T8,Cooking,None,None,131071
1680,1362345282,336,98.4,98.3,98.05,97.9,97.45,97.45,97.5,97.85,98.4,97.45,97.85,98.4,0,T1,T6,T8,Cooking,None,None,131071
1685,1362345282,337,98.35,98.3,98.1,97.9,97.35,97.55,97.5,97.7,98.35,97.55,97.7,98.4,0,T1,T6,T8,Cooking,None,None,131071
1690,1362345282,338,98.3,98.3,98.05,97.95,97.35,97.45,97.45,97.7,98.3,97.45,97.7,98.3,0,T1,T6,T8,Cooking,None,None,131071
1695,1362345282,339,98.25,98.3,98.1,97.95,97.4,97.45,97.45,97.7,98.25,97.45,97.7,98.3,0,T1,T6,T8,Cooking,None,None,131071
1700,1362345282,340,98.25,98.3,98.1,97.95,97.35,97.4,97.4,97.55,98.25,97.4,97.55,98.3,0,T1,T6,T8,Cooking,None,None,131071
1705,1362345282,341,98.2,98.3,98.1,97.95,97.4,97.45,97.35,97.55,98.2,97.45,97.55,98.2,0,T1,T6,T8,Cooking,None,None,131071
1710,1362345282,342,98.1,98.25,98.1,97.95,97.6,97.55,97.55,97.65,98.1,97.55,97.65,98.1,0,T1,T6,T8,Cooking,None,None,131071
1715,1362345282,343,98.1,98.25,98.1,97.9,97.35,97.4,97.3,97.35,98.1,97.4,97.35,98.1,0,T1,T6,T8,Cooking,None,None,131071
1720,1362345282,344,98,98.2,98.05,97.9,97.35,97.3,97.25,97.3,98,97.3,97.3,98,0,T1,T6,T8,Cooking,None,None,131071
1725,1362345282,345,79.3,80.35,81.55,77.65,88.85,89.65,89.65,94.05,79.3,89.65,94.05,88.7,0,T1,T6,T8,Cooking,None,None,131071
1730,1362345282,346,74.55,73.25,72.9,69.25,77.95,78.5,79.75,89.7,74.55,78.5,89.7,81.6,0,T1,T6,T8,Cooking,None,None,131071
1735,1362345282,347,69.65,68.7,67.25,63.35,69.15,69.7,72.8,85.85,69.65,69.7,85.85,75.6,0,T1,T6,T8,Cooking,None,None,131071
1740,1362345282,348,65,64.5,62.45,58.5,62.2,62.85,67.6,82.4,65,62.85,82.4,70.3,0,T1,T6,T8,Cooking,None,None,131071
1745,1362345282,349,62.65,62.1,59.5,55.6,57.55,58.1,63.7,79.45,62.65,58.1,79.45,66.5,0,T1,T6,T8,Cooking,None,None,131071
1750,1362345282,350,59.1,58.7,56.05,52.15,53.7,54.45,61.1,76.95,59.1,54.45,76.95,62.8,0,T1,T6,T8,Cooking,None,None,131071
1755,1362345282,351,55.6,55.15,52.45,48.85,50.05,51.25,58.35,74.45,55.6,51.25,74.45,59.2,0,T1,T6,T8,Cooking,None,None,131071
1760,1362345282,352,53.25,52.8,50.1,46.75,47.4,48.65,56.15,72.2,53.25,48.65,72.2,56.2,0,T1,T6,T8,Cooking,None,None,131071
1765,1362345282,353,50.65,50,47.5,44.35,45.05,46.5,54.3,70.3,50.65,46.5,70.3,53.4,0,T1,T6,T8,Cooking,None,None,131071
1770,1362345282,354,48.1,47.35,44.95,42.15,42.9,44.6,52.7,68.5,48.1,44.6,68.5,50.8,0,T1,T6,T8,Cooking,None,None,131071
1775,1362345282,355,45.75,44.9,42.7,40.2,41,43,51.35,66.85,45.75,43,66.85,48.2,0,T1,T6,T8,Cooking,None,None,131071
1780,1362345282,356,43.85,42.95,40.8,38.4,39.4,41.75,50.15,65.35,43.85,41.75,65.35,46,0,T1,T6,T8,Cooking,None,None,131071
1785,1362345282,357,42.2,41.25,39.2,37,38.05,40.65,49.05,64.05,42.2,40.65,64.05,44.1,0,T1,T6,T8,Cooking,None,None,131071
1790,1362345282,358,40.9,39.95,38.05,36.05,37.05,39.75,48.25,62.95,40.9,39.75,62.95,42.5,0,T1,T6,T8,Cooking,None,None,131071
1795,1362345282,359,39.75,39.1,37.2,35.4,36.25,39.15,47.65,61.9,39.75,39.15,61.9,41.1,0,T1,T6,T8,Cooking,None,None,131071
1800,1362345282,360,38.65,38.05,36.35,34.65,35.7,38.65,47.05,60.95,38.65,38.65,60.95,39.9,0,T1,T6,T8,Cooking,None,None,131071
1805,1362345282,361,37.85,37.45,35.8,34.25,35.15,38.25,46.55,60.1,37.85,38.25,60.1,38.9,0,T1,T6,T8,Cooking,None,None,131071
1810,1362345282,362,36.95,36.55,35.05,33.65,34.7,37.8,46,59.2,36.95,37.8,59.2,37.9,0,T1,T6,T8,Cooking,None,None,131071
1815,1362345282,363,36.15,35.7,34.4,33.1,34.2,37.35,45.55,58.4,36.15,37.35,58.4,37,0,T1,T6,T8,Cooking,None,None,131071
1820,1362345282,364,35.25,34.85,33.7,32.55,33.65,36.8,44.9,57.55,35.25,36.8,57.55,36.1,0,T1,T6,T8,Cooking,None,None,131071
1825,1362345282,365,34.6,34.25,33.15,32.05,33.2,36.35,44.35,56.75,34.6,36.35,56.75,35.3,0,T1,T6,T8,Cooking,None,None,131071
1830,1362345282,366,33.9,33.6,32.6,31.6,32.75,35.95,43.8,55.95,33.9,35.95,55.95,34.6,0,T1,T6,T8,Cooking,None,None,131071
1835,1362345282,367,33.15,32.9,31.95,31.05,32.35,35.55,43.25,55.2,33.15,35.55,55.2,33.9,0,T1,T6,T8,Cooking,None,None,131071
1840,1362345282,368,32.3,32,31.3,30.55,31.9,35.1,42.75,54.4,32.3,35.1,54.4,33.1,0,T1,T6,T8,Cooking,None,None,131071
1845,1362345282,369,31.65,31.85,31.25,30.95,32.6,36.5,43.35,53.95,31.65,36.5,53.95,32.4,0,T1,T6,T8,Cooking,None,None,131071
1850,1362345282,370,31.15,31.6,31.35,31.45,34.05,38.7,44.95,53.95,31.15,38.7,53.95,31.7,0,T1,T6,T8,Cooking,None,None,131071
1855,1362345282,371,30.65,31.15,31.35,31.9,35.55,40.7,46.65,53.9,30.65,40.7,53.9,31.2,0,T1,T6,T8,Cooking,None,None,131071
1860,1362345282,372,30.1,30.75,31.25,32.15,36.75,42.3,48,53.9,30.1,42.3,53.9,30.6,0,T1,T6,T8,Cooking,None,None,131071
1865,1362345282,373,29.15,30.05,31.05,32.25,37.6,43.55,48.95,53.75,29.15,43.55,53.75,29.9,0,T1,T6,T8,Cooking,None,None,131071
1870,1362345282,374,27.85,29.35,30.8,32.35,38.2,44.55,49.85,53.65,27.85,44.55,53.65,28.9,0,T1,T6,T8,Cooking,None,None,131071
1875,1362345282,375,26.75,28.9,30.5,32.35,38.7,45.35,50.4,53.55,26.75,45.35,53.55,27.8,0,T1,T6,T8,Cooking,None,None,131071
