Combustion Inc. Probe Data,,,,,,,,,,,,,,,,,,,,,,
App: iOS Prod app 2.1.1,,,,,,,,,,,,,,,,,,,,,,
CSV version: 4,,,,,,,,,,,,,,,,,,,,,,
Probe S/N: 1000F3C1,,,,,,,,,,,,,,,,,,,,,,
Probe FW version: v2.2.1,,,,,,,,,,,,,,,,,,,,,,
Probe HW revision: v2.11-A1,,,,,,,,,,,,,,,,,,,,,,
Framework: iOS,,,,,,,,,,,,,,,,,,,,,,
Sample Period: 5000,,,,,,,,,,,,,,,,,,,,,,
Created: 2025-05-23 09:11:59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Timestamp,SessionID,SequenceNumber,T1,T2,T3,T4,T5,T6,T7,T8,VirtualCoreTemperature,VirtualSurfaceTemperature,VirtualAmbientTemperature,EstimatedCoreTemperature,PredictionSetPoint,VirtualCoreSensor,VirtualSurfaceSensor,VirtualAmbientSensor,PredictionState,PredictionMode,PredictionType,PredictionValueSeconds
1025,2182780059,205,37.85,36.05,38.25,43,60.1,85.1,126.2,218.65,36.05,85.1,218.65,36,0,T2,T6,T8,Cooking,None,None,131071
1030,2182780059,206,37.95,36.15,38.4,43.15,60.45,85.35,126.5,218.75,36.15,85.35,218.75,36,0,T2,T6,T8,Cooking,None,None,131071
1035,2182780059,207,38.1,36.25,38.5,43.4,60.7,85.65,126.7,219.1,36.25,85.65,219.1,36.1,0,T2,T6,T8,Cooking,None,None,131071
1040,2182780059,208,38.2,36.3,38.6,43.6,61,85.9,126.85,219.1,36.3,85.9,219.1,36.2,0,T2,T6,T8,Cooking,None,None,131071
1045,2182780059,209,38.3,36.4,38.75,43.8,61.3,86.1,126.85,219.3,36.4,86.1,219.3,36.3,0,T2,T6,T8,Cooking,None,None,131071
1050,2182780059,210,38.45,36.5,38.9,44.05,61.65,86.5,127.4,219.4,36.5,86.5,219.4,36.4,0,T2,T6,T8,Cooking,None,None,131071
1055,2182780059,211,38.6,36.6,39,44.25,61.9,86.65,127.7,219.6,36.6,86.65,219.6,36.5,0,T2,T6,T8,Cooking,None,None,131071
1060,2182780059,212,38.7,36.65,39.15,44.5,62.2,86.9,128.05,220.25,36.65,86.9,220.25,36.5,0,T2,T6,T8,Cooking,None,None,131071
1065,2182780059,213,38.85,36.8,39.3,44.75,62.5,87.2,128.45,220.4,36.8,87.2,220.4,36.7,0,T2,T6,T8,Cooking,None,None,131071
1070,2182780059,214,38.95,36.85,39.45,44.95,62.95,87.65,129.15,220.6,36.85,87.65,220.6,36.7,0,T2,T6,T8,Cooking,None,None,131071
1075,2182780059,215,39.1,36.95,39.6,45.2,63.15,87.85,129.3,220.65,36.95,87.85,220.65,36.8,0,T2,T6,T8,Cooking,None,None,131071
1080,2182780059,216,39.25,37.05,39.75,45.45,63.5,88.15,129.65,221,37.05,88.15,221,36.9,0,T2,T6,T8,Cooking,None,None,131071
1085,2182780059,217,39.4,37.15,39.9,45.7,63.75,88.35,129.95,221.45,37.15,88.35,221.45,37,0,T2,T6,T8,Cooking,None,None,131071
1090,2182780059,218,39.55,37.25,40.05,45.95,64.15,88.8,130.75,221.9,37.25,88.8,221.9,37.1,0,T2,T6,T8,Cooking,None,None,131071
1095,2182780059,219,39.7,37.4,40.2,46.15,64.45,89.05,130.95,222.25,37.4,89.05,222.25,37.2,0,T2,T6,T8,Cooking,None,None,131071
1100,2182780059,220,39.85,37.45,40.35,46.45,64.8,89.35,131.55,222.75,37.45,89.35,222.75,37.3,0,T2,T6,T8,Cooking,None,None,131071
1105,2182780059,221,39.95,37.6,40.55,46.7,65.2,89.75,132.35,223.4,37.6,89.75,223.4,37.4,0,T2,T6,T8,Cooking,None,None,131071
1110,2182780059,222,40.1,37.7,40.7,46.95,65.35,89.9,132.6,223.55,37.7,89.9,223.55,37.6,0,T2,T6,T8,Cooking,None,None,131071
1115,2182780059,223,40.25,37.8,40.85,47.25,65.7,90.35,133.3,224.35,37.8,90.35,224.35,37.7,0,T2,T6,T8,Cooking,None,None,131071
1120,2182780059,224,40.4,37.9,41.05,47.5,66,90.6,133.75,224.85,37.9,90.6,224.85,37.8,0,T2,T6,T8,Cooking,None,None,131071
1125,2182780059,225,40.55,38.05,41.25,47.75,66.4,91.05,134.5,225.35,38.05,91.05,225.35,37.9,0,T2,T6,T8,Cooking,None,None,131071
1130,2182780059,226,40.75,38.2,41.4,48.1,66.7,91.35,135,225.75,38.2,91.35,225.75,38,0,T2,T6,T8,Cooking,None,None,131071
1135,2182780059,227,40.9,38.3,41.6,48.35,67.1,91.7,135.4,226.45,38.3,91.7,226.45,38.2,0,T2,T6,T8,Cooking,None,None,131071
1140,2182780059,228,41,38.4,41.8,48.65,67.4,91.95,135.6,226.6,38.4,91.95,226.6,38.3,0,T2,T6,T8,Cooking,None,None,131071
1145,2182780059,229,41.15,38.6,42,48.95,67.8,92.35,136.15,226.85,38.6,92.35,226.85,38.4,0,T2,T6,T8,Cooking,None,None,131071
1150,2182780059,230,41.35,38.7,42.2,49.25,68.1,92.65,136.65,227.65,38.7,92.65,227.65,38.5,0,T2,T6,T8,Cooking,None,None,131071
1155,2182780059,231,41.5,38.85,42.45,49.55,68.4,92.85,136.7,227.7,38.85,92.85,227.7,38.7,0,T2,T6,T8,Cooking,None,None,131071
1160,2182780059,232,41.7,39,42.65,49.9,68.85,93.3,137.55,227.55,39,93.3,227.55,38.8,0,T2,T6,T8,Cooking,None,None,131071
1165,2182780059,233,41.85,39.1,42.85,50.2,69.15,93.6,138.2,228.75,39.1,93.6,228.75,39,0,T2,T6,T8,Cooking,None,None,131071
1170,2182780059,234,42,39.3,43.05,50.5,69.45,93.85,138.55,229.25,39.3,93.85,229.25,39.1,0,T2,T6,T8,Cooking,None,None,131071
1175,2182780059,235,42.2,39.45,43.3,50.85,69.85,94.35,140.1,229.7,39.45,94.35,229.7,39.3,0,T2,T6,T8,Cooking,None,None,131071
1180,2182780059,236,42.35,39.55,43.5,51.2,70.25,94.75,141.5,230.7,39.55,94.75,230.7,39.4,0,T2,T6,T8,Cooking,None,None,131071
1185,2182780059,237,42.55,39.75,43.75,51.5,70.5,95.1,142.6,232.05,39.75,95.1,232.05,39.6,0,T2,T6,T8,Cooking,None,None,131071
1190,2182780059,238,42.7,39.9,44,51.9,70.95,95.75,143.7,232.8,39.9,95.75,232.8,39.7,0,T2,T6,T8,Cooking,None,None,131071
1195,2182780059,239,42.85,40.05,44.25,52.25,71.35,96.2,144.05,233.4,40.05,96.2,233.4,39.9,0,T2,T6,T8,Cooking,None,None,131071
1200,2182780059,240,43.05,40.25,44.5,52.6,71.6,96.45,143.85,233.5,40.25,96.45,233.5,40,0,T2,T6,T8,Cooking,None,None,131071
1205,2182780059,241,43.25,40.4,44.75,52.95,72.1,96.9,144.15,234.1,40.4,96.9,234.1,40.2,0,T2,T6,T8,Cooking,None,None,131071
1210,2182780059,242,43.45,40.55,45.05,53.25,72.45,97.15,144.25,234.35,40.55,97.15,234.35,40.4,0,T2,T6,T8,Cooking,None,None,131071
1215,2182780059,243,43.65,40.75,45.25,53.6,72.9,97.55,144.55,234.45,40.75,97.55,234.45,40.5,0,T2,T6,T8,Cooking,None,None,131071
1220,2182780059,244,43.85,40.9,45.5,53.95,73.05,97.6,143.75,233.3,40.9,97.6,233.3,40.7,0,T2,T6,T8,Cooking,None,None,131071
1225,2182780059,245,44.1,41.1,45.75,54.3,73.35,97.75,143.65,232.9,41.1,97.75,232.9,40.9,0,T2,T6,T8,Cooking,None,None,131071
1230,2182780059,246,44.3,41.3,46,54.6,73.8,98.15,144.35,232.45,41.3,98.15,232.45,41.1,0,T2,T6,T8,Cooking,None,None,131071
1235,2182780059,247,44.5,41.5,46.3,54.95,74,98.2,144.1,231.75,41.5,98.2,231.75,41.3,0,T2,T6,T8,Cooking,None,None,131071
1240,2182780059,248,44.75,41.7,46.55,55.3,74.3,98.45,144.1,231.5,41.7,98.45,231.5,41.5,0,T2,T6,T8,Cooking,None,None,131071
1245,2182780059,249,45,41.9,46.8,55.65,74.5,98.5,143.75,229.9,41.9,98.5,229.9,41.7,0,T2,T6,T8,Cooking,None,None,131071
1250,2182780059,250,45.25,42.1,47.1,55.95,74.9,98.75,143.6,229.55,42.1,98.75,229.55,41.9,0,T2,T6,T8,Cooking,None,None,131071
1255,2182780059,251,45.5,42.3,47.35,56.3,75.2,98.9,142.9,228.35,42.3,98.9,228.35,42.1,0,T2,T6,T8,Cooking,None,None,131071
1260,2182780059,252,45.75,42.5,47.6,56.6,75.5,99,142.25,227.8,42.5,99,227.8,42.3,0,T2,T6,T8,Cooking,None,None,131071
1265,2182780059,253,46,42.7,47.9,56.95,75.65,98.9,141.25,227,42.7,98.9,227,42.5,0,T2,T6,T8,Cooking,None,None,131071
1270,2182780059,254,46.3,42.95,48.2,57.3,76,99,141.2,226.25,42.95,99,226.25,42.7,0,T2,T6,T8,Cooking,None,None,131071
1275,2182780059,255,46.55,43.15,48.45,57.65,76.05,99.1,141,225.65,43.15,99.1,225.65,42.9,0,T2,T6,T8,Cooking,None,None,131071
1280,2182780059,256,46.85,43.4,48.75,58,76.35,99.3,141.25,225.5,43.4,99.3,225.5,43.1,0,T2,T6,T8,Cooking,None,None,131071
1285,2182780059,257,47.1,43.6,49.05,58.35,76.55,99.3,141.05,225.65,43.6,99.3,225.65,43.4,0,T2,T6,T8,Cooking,None,None,131071
1290,2182780059,258,47.35,43.85,49.35,58.65,76.8,99.4,141.15,225.2,43.85,99.4,225.2,43.6,0,T2,T6,T8,Cooking,None,None,131071
1295,2182780059,259,47.65,44.1,49.65,59.05,77.15,99.7,141.7,225.6,44.1,99.7,225.6,43.8,0,T2,T6,T8,Cooking,None,None,131071
1300,2182780059,260,47.9,44.35,49.95,59.35,77.35,99.7,141.6,225.85,44.35,99.7,225.85,44.1,0,T2,T6,T8,Cooking,None,None,131071
1305,2182780059,261,48.2,44.6,50.25,59.7,77.55,99.9,141.9,225.65,44.6,99.9,225.65,44.3,0,T2,T6,T8,Cooking,None,None,131071
1310,2182780059,262,48.5,44.85,50.6,60.1,77.8,100.05,142.15,225.7,44.85,100.05,225.7,44.6,0,T2,T6,T8,Cooking,None,None,131071
1315,2182780059,263,48.8,45.1,50.9,60.45,78.05,100.15,142.05,226.35,45.1,100.15,226.35,44.8,0,T2,T6,T8,Cooking,None,None,131071
1320,2182780059,264,49.15,45.35,51.25,60.8,78.35,100.4,142.5,226.45,45.35,100.4,226.45,45.1,0,T2,T6,T8,Cooking,None,None,131071
1325,2182780059,265,49.45,45.65,51.55,61.2,78.65,100.7,143.05,226.6,45.65,100.7,226.6,45.4,0,T2,T6,T8,Cooking,None,None,131071
1330,2182780059,266,49.75,45.95,51.9,61.55,78.85,100.75,142.9,226.7,45.95,100.75,226.7,45.6,0,T2,T6,T8,Cooking,None,None,131071
1335,2182780059,267,50.1,46.25,52.25,61.95,79.1,100.95,143.05,227.05,46.25,100.95,227.05,45.9,0,T2,T6,T8,Cooking,None,None,131071
1340,2182780059,268,50.45,46.55,52.6,62.3,79.4,101.1,143.25,227.65,46.55,101.1,227.65,46.2,0,T2,T6,T8,Cooking,None,None,131071
1345,2182780059,269,50.8,46.85,53,62.7,79.7,101.4,143.7,227.05,46.85,101.4,227.05,46.5,0,T2,T6,T8,Cooking,None,None,131071
1350,2182780059,270,51.15,47.15,53.35,63.05,79.9,101.4,143.5,227.35,47.15,101.4,227.35,46.8,0,T2,T6,T8,Cooking,None,None,131071
1355,2182780059,271,51.55,47.45,53.75,63.45,80.15,101.6,143.6,227.8,47.45,101.6,227.8,47.1,0,T2,T6,T8,Cooking,None,None,131071
1360,2182780059,272,51.9,47.8,54.1,63.85,80.4,101.7,143.65,227.95,47.8,101.7,227.95,47.4,0,T2,T6,T8,Cooking,None,None,131071
1365,2182780059,273,52.3,48.15,54.5,64.25,80.7,101.95,143.75,227.85,48.15,101.95,227.85,47.8,0,T2,T6,T8,Cooking,None,None,131071
1370,2182780059,274,52.7,48.5,54.85,64.6,80.9,102.05,143.8,227.65,48.5,102.05,227.65,48.1,0,T2,T6,T8,Cooking,None,None,131071
1375,2182780059,275,53.1,48.8,55.25,65,81.15,102.2,143.9,228.05,48.8,102.2,228.05,48.4,0,T2,T6,T8,Cooking,None,None,131071
1380,2182780059,276,53.5,49.15,55.65,65.4,81.4,102.4,143.95,227.65,49.15,102.4,227.65,48.8,0,T2,T6,T8,Cooking,None,None,131071
1385,2182780059,277,53.95,49.55,56.05,65.8,81.75,102.7,144.3,227.4,49.55,102.7,227.4,49.2,0,T2,T6,T8,Cooking,None,None,131071
1390,2182780059,278,54.4,49.9,56.45,66.15,81.9,102.6,144,227.15,49.9,102.6,227.15,49.5,0,T2,T6,T8,Cooking,None,None,131071
1395,2182780059,279,54.85,50.3,56.85,66.55,82.15,102.75,143.95,227.35,50.3,102.75,227.35,49.9,0,T2,T6,T8,Cooking,None,None,131071
1400,2182780059,280,55.25,50.7,57.25,66.9,82.4,102.9,144.15,227.6,50.7,102.9,227.6,50.3,0,T2,T6,T8,Cooking,None,None,131071
1405,2182780059,281,55.75,51.1,57.65,67.3,82.45,102.75,143.55,227.7,51.1,102.75,227.7,50.7,0,T2,T6,T8,Cooking,None,None,131071
1410,2182780059,282,56.2,51.5,58.1,67.7,82.75,102.9,143.55,227.65,51.5,102.9,227.65,51.1,0,T2,T6,T8,Cooking,None,None,131071
1415,2182780059,283,56.7,51.9,58.5,68.05,82.95,102.95,143.5,226.7,51.9,102.95,226.7,51.5,0,T2,T6,T8,Cooking,None,None,131071
1420,2182780059,284,57.2,52.35,58.95,68.45,83.25,103.2,143.7,227.2,52.35,103.2,227.2,51.9,0,T2,T6,T8,Cooking,None,None,131071
1425,2182780059,285,57.7,52.75,59.35,68.8,83.45,103.35,143.7,227.05,52.75,103.35,227.05,52.3,0,T2,T6,T8,Cooking,None,None,131071
1430,2182780059,286,58.2,53.2,59.8,69.15,83.65,103.4,143.5,226.4,53.2,103.4,226.4,52.8,0,T2,T6,T8,Cooking,None,None,131071
1435,2182780059,287,58.7,53.65,60.25,69.55,83.95,103.65,143.9,226.9,53.65,103.65,226.9,53.2,0,T2,T6,T8,Cooking,None,None,131071
1440,2182780059,288,59.25,54.15,60.65,69.9,84,103.45,143.3,226.05,54.15,103.45,226.05,53.7,0,T2,T6,T8,Cooking,None,None,131071
1445,2182780059,289,59.8,54.6,61.1,70.3,84.25,103.55,143.3,226.5,54.6,103.55,226.5,54.1,0,T2,T6,T8,Cooking,None,None,131071
1450,2182780059,290,60.3,55.1,61.55,70.7,84.5,103.85,143.6,226.2,55.1,103.85,226.2,54.6,0,T2,T6,T8,Cooking,None,None,131071
1455,2182780059,291,60.9,55.6,62.05,71.05,84.65,103.8,143.2,226.3,55.6,103.8,226.3,55.1,0,T2,T6,T8,Cooking,None,None,131071
1460,2182780059,292,61.45,56.1,62.5,71.4,84.95,104.1,143.35,225.6,56.1,104.1,225.6,55.6,0,T2,T6,T8,Cooking,None,None,131071
1465,2182780059,293,62,56.65,62.95,71.8,85.15,104.2,143.15,225.05,56.65,104.2,225.05,56.1,0,T2,T6,T8,Cooking,None,None,131071
1470,2182780059,294,62.6,57.15,63.45,72.2,85.25,104.1,142.65,224.4,57.15,104.1,224.4,56.6,0,T2,T6,T8,Cooking,None,None,131071
1475,2182780059,295,63.15,57.7,63.9,72.5,85.45,104.2,142.5,223.85,57.7,104.2,223.85,57.1,0,T2,T6,T8,Cooking,None,None,131071
1480,2182780059,296,63.75,58.2,64.3,72.85,85.7,104.2,142.35,223.15,58.2,104.2,223.15,57.7,0,T2,T6,T8,Cooking,None,None,131071
1485,2182780059,297,64.3,58.75,64.85,73.25,85.9,104.3,142.25,222.9,58.75,104.3,222.9,58.2,0,T2,T6,T8,Cooking,None,None,131071
1490,2182780059,298,64.9,59.35,65.3,73.6,86.1,104.3,142,222.05,59.35,104.3,222.05,58.8,0,T2,T6,T8,Cooking,None,None,131071
1495,2182780059,299,65.5,59.9,65.8,74,86.3,104.55,142.15,221.15,59.9,104.55,221.15,59.3,0,T2,T6,T8,Cooking,None,None,131071
1500,2182780059,300,66.1,60.5,66.3,74.35,86.45,104.4,141.7,220.15,60.5,104.4,220.15,59.9,0,T2,T6,T8,Cooking,None,None,131071
1505,2182780059,301,66.7,61.1,66.8,74.7,86.75,104.65,141.8,220.1,61.1,104.65,220.1,60.5,0,T2,T6,T8,Cooking,None,None,131071
1510,2182780059,302,67.35,61.75,67.3,75.1,86.9,104.65,141.6,219.65,61.75,104.65,219.65,61.1,0,T2,T6,T8,Cooking,None,None,131071
1515,2182780059,303,67.95,62.35,67.8,75.45,87.1,104.8,141.55,219.65,62.35,104.8,219.65,61.7,0,T2,T6,T8,Cooking,None,None,131071
1520,2182780059,304,68.6,63,68.3,75.8,87.15,104.65,141.15,219.1,63,104.65,219.1,62.3,0,T2,T6,T8,Cooking,None,None,131071
1525,2182780059,305,69.2,63.6,68.8,76.15,87.45,104.85,141.45,219.2,63.6,104.85,219.2,63,0,T2,T6,T8,Cooking,None,None,131071
1530,2182780059,306,69.8,64.25,69.35,76.5,87.55,104.85,141.2,218.8,64.25,104.85,218.8,63.6,0,T2,T6,T8,Cooking,None,None,131071
1535,2182780059,307,70.45,64.9,69.85,76.9,87.75,104.85,141.15,219.15,64.9,104.85,219.15,64.2,0,T2,T6,T8,Cooking,None,None,131071
1540,2182780059,308,71.1,65.6,70.4,77.25,87.85,104.75,140.9,219,65.6,104.75,219,64.9,0,T2,T6,T8,Cooking,None,None,131071
1545,2182780059,309,71.75,66.25,70.9,77.6,88.1,105,141.25,218.65,66.25,105,218.65,65.6,0,T2,T6,T8,Cooking,None,None,131071
1550,2182780059,310,72.4,66.95,71.5,77.95,88.3,105.15,141.35,219,66.95,105.15,219,66.3,0,T2,T6,T8,Cooking,None,None,131071
1555,2182780059,311,73,67.65,72,78.35,88.4,105.05,141.15,219.45,67.65,105.05,219.45,66.9,0,T2,T6,T8,Cooking,None,None,131071
1560,2182780059,312,73.65,68.35,72.55,78.7,88.65,105.35,141.7,219.15,68.35,105.35,219.15,67.6,0,T2,T6,T8,Cooking,None,None,131071
1565,2182780059,313,74.3,69.1,73.1,79.1,88.85,105.45,141.9,219.15,69.1,105.45,219.15,68.3,0,T2,T6,T8,Cooking,None,None,131071
1570,2182780059,314,74.95,69.8,73.7,79.45,89.05,105.6,141.95,218.95,69.8,105.6,218.95,69.1,0,T2,T6,T8,Cooking,None,None,131071
1575,2182780059,315,75.6,70.55,74.25,79.8,89.1,105.55,141.75,219.6,70.55,105.55,219.6,69.8,0,T2,T6,T8,Cooking,None,None,131071
1580,2182780059,316,76.25,71.3,74.85,80.2,89.4,105.85,142.35,219.5,71.3,105.85,219.5,70.5,0,T2,T6,T8,Cooking,None,None,131071
1585,2182780059,317,76.9,72.05,75.4,80.6,89.6,105.9,142.5,219.75,72.05,105.9,219.75,71.3,0,T2,T6,T8,Cooking,None,None,131071
1590,2182780059,318,77.5,72.8,76,81,89.7,105.9,142.45,220.5,72.8,105.9,220.5,72,0,T2,T6,T8,Cooking,None,None,131071
1595,2182780059,319,78.15,73.6,76.6,81.35,89.85,105.9,142.5,221.35,73.6,105.9,221.35,72.8,0,T2,T6,T8,Cooking,None,None,131071
1600,2182780059,320,78.8,74.35,77.2,81.75,90.1,106.25,143.1,221.7,74.35,106.25,221.7,73.6,0,T2,T6,T8,Cooking,None,None,131071
1605,2182780059,321,79.45,75.15,77.8,82.15,90.3,106.35,143.4,222.3,75.15,106.35,222.3,74.3,0,T2,T6,T8,Cooking,None,None,131071
1610,2182780059,322,80.05,75.95,78.4,82.55,90.65,106.75,143.95,222.85,75.95,106.75,222.85,75.1,0,T2,T6,T8,Cooking,None,None,131071
1615,2182780059,323,80.7,76.75,79,82.9,90.9,106.9,144.15,223.35,76.75,106.9,223.35,75.9,0,T2,T6,T8,Cooking,None,None,131071
1620,2182780059,324,81.3,77.45,79.6,83.3,90.95,106.9,144.2,224.95,77.45,106.9,224.95,76.7,0,T2,T6,T8,Cooking,None,None,131071
1625,2182780059,325,81.9,78.25,80.15,83.7,91.15,107.05,144.8,226.05,78.25,107.05,226.05,77.4,0,T2,T6,T8,Cooking,None,None,131071
1630,2182780059,326,82.5,78.95,80.75,84.1,91.5,107.4,145.8,227.3,78.95,107.4,227.3,78.2,0,T2,T6,T8,Cooking,None,None,131071
1635,2182780059,327,83.05,79.7,81.35,84.45,91.6,107.5,146.05,228.85,79.7,107.5,228.85,78.9,0,T2,T6,T8,Cooking,None,None,131071
1640,2182780059,328,83.6,80.4,81.9,84.85,91.85,107.8,146.4,229.7,80.4,107.8,229.7,79.7,0,T2,T6,T8,Cooking,None,None,131071
1645,2182780059,329,84.15,81.05,82.45,85.2,92.1,108,146.7,230.2,81.05,108,230.2,80.4,0,T2,T6,T8,Cooking,None,None,131071
1650,2182780059,330,84.7,81.75,83,85.6,92.3,108.15,146.85,230.5,81.75,108.15,230.5,81,0,T2,T6,T8,Cooking,None,None,131071
1655,2182780059,331,85.2,82.45,83.5,86,92.6,108.5,147.3,230.65,82.45,108.5,230.65,81.7,0,T2,T6,T8,Cooking,None,None,131071
1660,2182780059,332,85.75,83.05,84.05,86.35,92.75,108.45,147.1,231.3,83.05,108.45,231.3,82.4,0,T2,T6,T8,Cooking,None,None,131071
1665,2182780059,333,86.25,83.65,84.55,86.7,92.85,108.5,146.8,231.05,83.65,108.5,231.05,83,0,T2,T6,T8,Cooking,None,None,131071
1670,2182780059,334,86.7,84.25,85.05,87.1,93.1,108.6,146.95,231.4,84.25,108.6,231.4,83.6,0,T2,T6,T8,Cooking,None,None,131071
1675,2182780059,335,87.15,84.85,85.55,87.45,93.4,109,147.6,231.75,84.85,109,231.75,84.2,0,T2,T6,T8,Cooking,None,None,131071
1680,2182780059,336,87.6,85.4,86,87.75,93.65,109.15,147.7,231.4,85.4,109.15,231.4,84.8,0,T2,T6,T8,Cooking,None,None,131071
1685,2182780059,337,88.05,85.9,86.5,88.1,93.9,109.35,147.7,231.85,85.9,109.35,231.85,85.3,0,T2,T6,T8,Cooking,None,None,131071
1690,2182780059,338,88.45,86.4,86.9,88.45,94,109.25,147.4,232.1,86.4,109.25,232.1,85.9,0,T2,T6,T8,Cooking,None,None,131071
1695,2182780059,339,88.85,86.95,87.35,88.75,94.2,109.45,147.6,231.45,86.95,109.45,231.45,86.4,0,T2,T6,T8,Cooking,None,None,131071
1700,2182780059,340,89.2,87.4,87.75,89.1,94.5,109.8,148.15,232.25,87.4,109.8,232.25,86.9,0,T2,T6,T8,Cooking,None,None,131071
1705,2182780059,341,89.6,87.9,88.15,89.4,94.7,109.95,148.35,232.05,87.9,109.95,232.05,87.4,0,T2,T6,T8,Cooking,None,None,131071
1710,2182780059,342,89.95,88.3,88.55,89.7,94.95,110.05,148.45,232.15,88.3,110.05,232.15,87.8,0,T2,T6,T8,Cooking,None,None,131071
1715,2182780059,343,90.25,88.75,88.95,90,95.15,110.25,148.65,232.35,88.75,110.25,232.35,88.3,0,T2,T6,T8,Cooking,None,None,131071
1720,2182780059,344,90.6,89.15,89.3,90.3,95.35,110.35,148.7,232.6,89.15,110.35,232.6,88.7,0,T2,T6,T8,Cooking,None,None,131071
1725,2182780059,345,90.9,89.5,89.6,90.6,95.55,110.55,148.85,232.2,89.5,110.55,232.2,89.1,0,T2,T6,T8,Cooking,None,None,131071
1730,2182780059,346,91.2,89.85,89.95,90.85,95.75,110.7,148.9,232.2,89.85,110.7,232.2,89.5,0,T2,T6,T8,Cooking,None,None,131071
1735,2182780059,347,91.5,90.25,90.3,91.15,95.95,110.85,149,232.6,90.25,110.85,232.6,89.8,0,T2,T6,T8,Cooking,None,None,131071
1740,2182780059,348,91.75,90.55,90.6,91.4,96.1,110.95,149.3,232.4,90.55,110.95,232.4,90.2,0,T2,T6,T8,Cooking,None,None,131071
1745,2182780059,349,92.05,90.9,90.9,91.65,96.2,110.95,148.95,232.65,90.9,110.95,232.65,90.5,0,T2,T6,T8,Cooking,None,None,131071
1750,2182780059,350,92.3,91.2,91.2,91.85,96.5,111.3,149.55,232.4,91.2,111.3,232.4,90.8,0,T2,T6,T8,Cooking,None,None,131071
1755,2182780059,351,92.5,91.5,91.45,92.1,96.7,111.45,149.65,232.6,91.45,111.45,232.6,91.1,0,T3,T6,T8,Cooking,None,None,131071
1760,2182780059,352,92.75,91.75,91.75,92.35,96.85,111.55,149.85,232.5,91.75,111.55,232.5,91.4,0,T3,T6,T8,Cooking,None,None,131071
1765,2182780059,353,92.95,92.05,92,92.6,96.95,111.5,149.55,232.5,92,111.5,232.5,91.7,0,T3,T6,T8,Cooking,None,None,131071
1770,2182780059,354,93.15,92.3,92.25,92.8,97.25,111.9,150.15,232.6,92.25,111.9,232.6,92,0,T3,T6,T8,Cooking,None,None,131071
1775,2182780059,355,93.35,92.55,92.5,93,97.4,112.05,150.35,232.95,92.5,112.05,232.95,92.2,0,T3,T6,T8,Cooking,None,None,131071
1780,2182780059,356,93.55,92.75,92.7,93.2,97.4,111.95,150.05,232.7,92.7,111.95,232.7,92.4,0,T3,T6,T8,Cooking,None,None,131071
1785,2182780059,357,93.75,93,92.9,93.4,97.7,112.35,150.8,233.25,92.9,112.35,233.25,92.7,0,T3,T6,T8,Cooking,None,None,131071
1790,2182780059,358,93.9,93.2,93.15,93.6,97.8,112.35,150.55,233.5,93.15,112.35,233.5,92.9,0,T3,T6,T8,Cooking,None,None,131071
1795,2182780059,359,94.05,93.4,93.35,93.8,97.95,112.5,150.7,233.35,93.35,112.5,233.35,93.1,0,T3,T6,T8,Cooking,None,None,131071
1800,2182780059,360,94.2,93.6,93.5,93.95,98.2,112.8,151.4,233.4,93.5,112.8,233.4,93.3,0,T3,T6,T8,Cooking,None,None,131071
1805,2182780059,361,94.4,93.8,93.7,94.1,98.25,112.8,151.05,233.3,93.7,112.8,233.3,93.5,0,T3,T6,T8,Cooking,None,None,131071
1810,2182780059,362,94.5,94,93.9,94.3,98.4,112.9,151.35,233.35,93.9,112.9,233.35,93.7,0,T3,T6,T8,Cooking,None,None,131071
1815,2182780059,363,94.65,94.15,94.05,94.45,98.65,113.3,151.95,233.65,94.05,113.3,233.65,93.8,0,T3,T6,T8,Cooking,None,None,131071
1820,2182780059,364,94.75,94.3,94.25,94.6,98.7,113.25,151.55,233.4,94.25,113.25,233.4,94,0,T3,T6,T8,Cooking,None,None,131071
1825,2182780059,365,94.9,94.45,94.4,94.75,98.8,113.35,151.7,233.3,94.4,113.35,233.3,94.2,0,T3,T6,T8,Cooking,None,None,131071
1830,2182780059,366,95.05,94.6,94.55,94.9,99.05,113.6,152.35,232.9,94.55,113.6,232.9,94.4,0,T3,T6,T8,Cooking,None,None,131071
1835,2182780059,367,95.15,94.75,94.7,95.05,99.1,113.55,152,233.1,94.7,113.55,233.1,94.5,0,T3,T6,T8,Cooking,None,None,131071
1840,2182780059,368,95.25,94.9,94.8,95.15,99.3,113.95,152.6,232.8,94.8,113.95,232.8,94.6,0,T3,T6,T8,Cooking,None,None,131071
1845,2182780059,369,95.35,95,94.95,95.3,99.35,113.85,152.2,232.9,94.95,113.85,232.9,94.8,0,T3,T6,T8,Cooking,None,None,131071
1850,2182780059,370,95.45,95.15,95.1,95.4,99.55,114.15,152.65,232.15,95.1,114.15,232.15,94.9,0,T3,T6,T8,Cooking,None,None,131071
1855,2182780059,371,95.55,95.25,95.2,95.55,99.7,114.25,152.9,232.1,95.2,114.25,232.1,95.1,0,T3,T6,T8,Cooking,None,None,131071
1860,2182780059,372,95.7,95.35,95.3,95.6,99.7,114.2,152.55,231.8,95.3,114.2,231.8,95.2,0,T3,T6,T8,Cooking,None,None,131071
